Timestamp,Validatiestatus,Afname (Kwh),Injectie (Kwh),Power(W),AC_Voltage,Temperature(℃),Grid_frequency,1h_Generated(kWh),daglicht(s),solstice_distance(days)
2022-02-22 17:00:00,Uitgelezen,0.127,0.0,71.63636363636364,232.5,27.3,50.03,0.09999999999990905,37686,118
2022-02-22 18:00:00,Uitgelezen,0.251,0.0,,,,,,37686,118
2022-02-22 19:00:00,Uitgelezen,1.129,0.0,,,,,,37686,118
2022-02-22 20:00:00,Uitgelezen,1.842,0.0,,,,,,37686,118
2022-02-22 21:00:00,Uitgelezen,0.18,0.0,,,,,,37686,118
2022-02-22 22:00:00,Uitgelezen,0.137,0.0,,,,,,37686,118
2022-02-22 23:00:00,Uitgelezen,0.109,0.0,,,,,,37686,118
2022-02-23 00:00:00,Uitgelezen,0.101,0.0,,,,,,37914,117
2022-02-23 01:00:00,Uitgelezen,0.1,0.0,,,,,,37914,117
2022-02-23 02:00:00,Uitgelezen,0.09,0.0,,,,,,37914,117
2022-02-23 03:00:00,Uitgelezen,0.09,0.0,,,,,,37914,117
2022-02-23 04:00:00,Uitgelezen,0.088,0.0,,,,,,37914,117
2022-02-23 05:00:00,Uitgelezen,0.093,0.0,,,,,,37914,117
2022-02-23 06:00:00,Uitgelezen,0.10200000000000001,0.0,,,,,,37914,117
2022-02-23 07:00:00,Uitgelezen,0.096,0.0,24.75,233.4,18.0,50.0,0.0,37914,117
2022-02-23 08:00:00,Uitgelezen,0.034,0.0,95.41666666666667,237.5,25.0,50.01,0.09999999999990905,37914,117
2022-02-23 09:00:00,Uitgelezen,0.003,-0.13,247.58333333333334,237.8,28.0,50.03,0.20000000000027285,37914,117
2022-02-23 10:00:00,Uitgelezen,0.013,-1.138,1365.5833333333333,245.2,39.2,50.2,1.199999999999818,37914,117
2022-02-23 11:00:00,Uitgelezen,0.0,-1.499,1690.4166666666667,245.8,43.8,50.03,1.5,37914,117
2022-02-23 12:00:00,Uitgelezen,0.0,-1.526,1720.75,245.4,45.5,50.0,1.5,37914,117
2022-02-23 13:00:00,Uitgelezen,0.011,-1.3399999999999999,1506.3333333333333,244.2,45.3,50.01,1.400000000000091,37914,117
2022-02-23 14:00:00,Uitgelezen,0.0,-1.147,1366.75,243.3,44.1,50.0,1.300000000000182,37914,117
2022-02-23 15:00:00,Uitgelezen,0.0,-0.607,779.0833333333334,241.2,39.5,50.02,0.7999999999997272,37914,117
2022-02-23 16:00:00,Uitgelezen,0.002,-0.08499999999999999,254.25,236.9,37.0,50.04,0.20000000000027285,37914,117
2022-02-23 17:00:00,Uitgelezen,0.09,-0.004,97.91666666666667,234.8,30.7,50.04,0.09999999999990905,37914,117
2022-02-23 18:00:00,Uitgelezen,0.536,0.0,,,,,,37914,117
2022-02-23 19:00:00,Uitgelezen,0.239,0.0,,,,,,37914,117
2022-02-23 20:00:00,Uitgelezen,0.447,0.0,,,,,,37914,117
2022-02-23 21:00:00,Uitgelezen,0.401,0.0,,,,,,37914,117
2022-02-23 22:00:00,Uitgelezen,0.724,0.0,,,,,,37914,117
2022-02-23 23:00:00,Uitgelezen,0.758,0.0,,,,,,37914,117
2022-02-24 00:00:00,Uitgelezen,0.088,0.0,,,,,,38144,116
2022-02-24 01:00:00,Uitgelezen,0.096,0.0,,,,,,38144,116
2022-02-24 02:00:00,Uitgelezen,0.1,0.0,,,,,,38144,116
2022-02-24 03:00:00,Uitgelezen,0.094,0.0,,,,,,38144,116
2022-02-24 04:00:00,Uitgelezen,0.09,0.0,,,,,,38144,116
2022-02-24 05:00:00,Uitgelezen,0.089,0.0,,,,,,38144,116
2022-02-24 06:00:00,Uitgelezen,0.121,0.0,,,,,,38144,116
2022-02-24 07:00:00,Uitgelezen,0.22599999999999998,0.0,0.0,233.2,18.5,50.0,0.0,38144,116
2022-02-24 08:00:00,Uitgelezen,0.048,-0.039,182.83333333333334,235.0,26.7,50.03,0.1999999999998181,38144,116
2022-02-24 09:00:00,Uitgelezen,0.037,-0.176,353.6666666666667,237.8,29.1,50.05,0.40000000000009095,38144,116
2022-02-24 10:00:00,Uitgelezen,0.0,-0.195,356.75,237.8,29.4,50.05,0.3000000000001819,38144,116
2022-02-24 11:00:00,Uitgelezen,0.01,-1.326,1576.4166666666667,247.8,41.8,50.02,1.300000000000182,38144,116
2022-02-24 12:00:00,Uitgelezen,0.0,-1.508,1797.9166666666667,246.8,46.3,50.03,1.599999999999909,38144,116
2022-02-24 13:00:00,Uitgelezen,0.087,-0.46699999999999997,734.3333333333334,243.0,44.5,50.03,0.6000000000003638,38144,116
2022-02-24 14:00:00,Uitgelezen,0.108,-0.002,112.08333333333333,234.4,34.9,50.04,0.09999999999990905,38144,116
2022-02-24 15:00:00,Uitgelezen,0.08299999999999999,0.0,112.41666666666667,238.4,29.6,50.03,0.09999999999990905,38144,116
2022-02-24 16:00:00,Uitgelezen,0.045,-0.015,184.41666666666666,235.4,28.4,50.23,0.09999999999990905,38144,116
2022-02-24 17:00:00,Uitgelezen,0.106,-0.002,87.91666666666667,233.4,28.3,50.02,0.0,38144,116
2022-02-24 18:00:00,Uitgelezen,0.151,0.0,72.66666666666667,229.9,27.7,50.05,0.09999999999990905,38144,116
2022-02-24 19:00:00,Uitgelezen,0.174,0.0,,,,,,38144,116
2022-02-24 20:00:00,Uitgelezen,0.17099999999999999,0.0,,,,,,38144,116
2022-02-24 21:00:00,Uitgelezen,0.131,0.0,,,,,,38144,116
2022-02-24 22:00:00,Uitgelezen,0.134,0.0,,,,,,38144,116
2022-02-24 23:00:00,Uitgelezen,0.122,0.0,,,,,,38144,116
2022-02-25 00:00:00,Uitgelezen,0.116,0.0,,,,,,38374,115
2022-02-25 01:00:00,Uitgelezen,0.109,0.0,,,,,,38374,115
2022-02-25 02:00:00,Uitgelezen,0.11,0.0,,,,,,38374,115
2022-02-25 03:00:00,Uitgelezen,0.118,0.0,,,,,,38374,115
2022-02-25 04:00:00,Uitgelezen,0.11699999999999999,0.0,,,,,,38374,115
2022-02-25 05:00:00,Uitgelezen,0.11900000000000001,0.0,,,,,,38374,115
2022-02-25 06:00:00,Uitgelezen,0.12,0.0,,,,,,38374,115
2022-02-25 07:00:00,Uitgelezen,0.119,0.0,0.0,235.3,15.8,49.97,0.0,38374,115
2022-02-25 08:00:00,Uitgelezen,0.06899999999999999,-0.048,133.75,237.7,24.2,50.05,0.09999999999990905,38374,115
2022-02-25 09:00:00,Uitgelezen,0.028,-0.162,409.4166666666667,242.8,28.0,50.03,0.40000000000009095,38374,115
2022-02-25 10:00:00,Uitgelezen,0.0,-0.685,712.8333333333334,244.5,34.7,50.02,0.7999999999997272,38374,115
2022-02-25 11:00:00,Uitgelezen,0.0,-0.536,595.8333333333334,240.5,34.5,50.03,0.599999999999909,38374,115
2022-02-25 12:00:00,Uitgelezen,0.002,-0.433,515.75,241.1,32.3,50.02,0.5,38374,115
2022-02-25 13:00:00,Uitgelezen,0.0,-1.105,940.8333333333334,244.7,40.3,50.02,1.099999999999909,38374,115
2022-02-25 14:00:00,Uitgelezen,0.003,-0.756,930.8333333333334,246.3,37.5,50.05,0.8000000000001819,38374,115
2022-02-25 15:00:00,Uitgelezen,0.0,-0.872,982.9166666666666,241.1,37.4,50.04,0.900000000000091,38374,115
2022-02-25 16:00:00,Uitgelezen,0.005,-0.303,392.25,237.9,34.8,50.02,0.3000000000001819,38374,115
2022-02-25 17:00:00,Uitgelezen,0.034,-0.031,107.5,235.5,30.8,50.07,0.09999999999990905,38374,115
2022-02-25 18:00:00,Uitgelezen,0.092,0.0,67.5,232.5,27.9,50.02,0.09999999999990905,38374,115
2022-02-25 19:00:00,Uitgelezen,0.382,0.0,,,,,,38374,115
2022-02-25 20:00:00,Uitgelezen,0.301,0.0,,,,,,38374,115
2022-02-25 21:00:00,Uitgelezen,0.169,0.0,,,,,,38374,115
2022-02-25 22:00:00,Uitgelezen,0.192,0.0,,,,,,38374,115
2022-02-25 23:00:00,Uitgelezen,0.133,0.0,,,,,,38374,115
2022-02-26 00:00:00,Uitgelezen,0.11,0.0,,,,,,38604,114
2022-02-26 01:00:00,Uitgelezen,0.108,0.0,,,,,,38604,114
2022-02-26 02:00:00,Uitgelezen,0.107,0.0,,,,,,38604,114
2022-02-26 03:00:00,Uitgelezen,0.106,0.0,,,,,,38604,114
2022-02-26 04:00:00,Uitgelezen,0.098,0.0,,,,,,38604,114
2022-02-26 05:00:00,Uitgelezen,0.097,0.0,,,,,,38604,114
2022-02-26 06:00:00,Uitgelezen,0.102,0.0,,,,,,38604,114
2022-02-26 07:00:00,Uitgelezen,0.10200000000000001,0.0,27.0,236.9,18.5,49.99,0.0,38604,114
2022-02-26 08:00:00,Uitgelezen,0.013000000000000001,-0.012,131.25,238.5,24.8,50.03,0.09999999999990905,38604,114
2022-02-26 09:00:00,Uitgelezen,0.042,-0.28400000000000003,407.8333333333333,240.0,29.0,50.03,0.40000000000009095,38604,114
2022-02-26 10:00:00,Uitgelezen,0.397,-0.786,1251.3333333333333,246.2,38.2,50.03,1.1000000000003638,38604,114
2022-02-26 11:00:00,Uitgelezen,0.002,-1.189,1388.5833333333333,244.1,42.7,50.04,1.2999999999997272,38604,114
2022-02-26 12:00:00,Uitgelezen,1.4109999999999998,-0.401,1498.3333333333333,246.4,44.6,50.1,1.2999999999997272,38604,114
2022-02-26 13:00:00,Uitgelezen,0.11800000000000001,-0.978,1411.6666666666667,245.9,43.7,50.02,1.300000000000182,38604,114
2022-02-26 14:00:00,Uitgelezen,0.033,-0.936,1240.5,244.7,42.3,50.02,1.2000000000002728,38604,114
2022-02-26 15:00:00,Uitgelezen,0.297,-0.488,905.0833333333334,242.9,41.0,50.06,0.7999999999997272,38604,114
2022-02-26 16:00:00,Uitgelezen,0.514,-0.125,405.6666666666667,236.0,38.0,50.02,0.3999999999996362,38604,114
2022-02-26 17:00:00,Uitgelezen,0.182,0.0,104.66666666666667,235.8,33.0,50.06,0.1000000000003638,38604,114
2022-02-26 18:00:00,Uitgelezen,1.531,0.0,70.0,233.0,28.9,50.05,0.0,38604,114
2022-02-26 19:00:00,Uitgelezen,0.194,0.0,,,,,,38604,114
2022-02-26 20:00:00,Uitgelezen,0.248,0.0,,,,,,38604,114
2022-02-26 21:00:00,Uitgelezen,0.188,0.0,,,,,,38604,114
2022-02-26 22:00:00,Uitgelezen,0.175,0.0,,,,,,38604,114
2022-02-26 23:00:00,Uitgelezen,0.11800000000000001,0.0,,,,,,38604,114
2022-02-27 00:00:00,Uitgelezen,0.091,0.0,,,,,,38835,113
2022-02-27 01:00:00,Uitgelezen,0.094,0.0,,,,,,38835,113
2022-02-27 02:00:00,Uitgelezen,0.101,0.0,,,,,,38835,113
2022-02-27 03:00:00,Uitgelezen,0.098,0.0,,,,,,38835,113
2022-02-27 04:00:00,Uitgelezen,0.10300000000000001,0.0,,,,,,38835,113
2022-02-27 05:00:00,Uitgelezen,0.106,0.0,,,,,,38835,113
2022-02-27 06:00:00,Uitgelezen,0.10600000000000001,0.0,,,,,,38835,113
2022-02-27 07:00:00,Uitgelezen,0.10600000000000001,0.0,25.0,238.6,17.9,50.02,0.0,38835,113
2022-02-27 08:00:00,Uitgelezen,0.055999999999999994,0.0,93.41666666666667,237.5,23.9,50.0,0.09999999999990905,38835,113
2022-02-27 09:00:00,Uitgelezen,0.020999999999999998,-0.343,418.6666666666667,242.0,29.2,50.02,0.40000000000009095,38835,113
2022-02-27 10:00:00,Uitgelezen,0.0,-1.443,1579.4166666666667,247.0,40.1,50.02,1.400000000000091,38835,113
2022-02-27 11:00:00,Uitgelezen,0.0,-1.648,1792.1666666666667,246.7,45.0,50.02,1.599999999999909,38835,113
2022-02-27 12:00:00,Uitgelezen,0.0,-1.665,1838.8333333333333,247.6,46.1,50.04,1.699999999999818,38835,113
2022-02-27 13:00:00,Uitgelezen,0.002,-1.529,1726.5833333333333,248.0,45.9,50.02,1.599999999999909,38835,113
2022-02-27 14:00:00,Uitgelezen,0.212,-0.45,1443.1666666666667,245.2,44.3,50.01,1.3999999999996362,38835,113
2022-02-27 15:00:00,Uitgelezen,0.024,-0.832,1025.5,243.3,40.9,50.03,0.8999999999996362,38835,113
2022-02-27 16:00:00,Uitgelezen,0.026,-0.273,487.25,238.4,36.0,50.05,0.3999999999996362,38835,113
2022-02-27 17:00:00,Uitgelezen,0.116,-0.006,100.58333333333333,237.6,32.4,50.04,0.1000000000003638,38835,113
2022-02-27 18:00:00,Uitgelezen,0.132,0.0,71.33333333333333,235.1,29.0,50.03,0.09999999999990905,38835,113
2022-02-27 19:00:00,Uitgelezen,0.176,0.0,,,,,,38835,113
2022-02-27 20:00:00,Uitgelezen,0.182,0.0,,,,,,38835,113
2022-02-27 21:00:00,Uitgelezen,0.191,0.0,,,,,,38835,113
2022-02-27 22:00:00,Uitgelezen,0.189,0.0,,,,,,38835,113
2022-02-27 23:00:00,Uitgelezen,0.164,0.0,,,,,,38835,113
2022-02-28 00:00:00,Uitgelezen,0.111,0.0,,,,,,39067,112
2022-02-28 01:00:00,Uitgelezen,0.106,0.0,,,,,,39067,112
2022-02-28 02:00:00,Uitgelezen,0.113,0.0,,,,,,39067,112
2022-02-28 03:00:00,Uitgelezen,0.109,0.0,,,,,,39067,112
2022-02-28 04:00:00,Uitgelezen,0.106,0.0,,,,,,39067,112
2022-02-28 05:00:00,Uitgelezen,0.10999999999999999,0.0,,,,,,39067,112
2022-02-28 06:00:00,Uitgelezen,0.11099999999999999,0.0,,,,,,39067,112
2022-02-28 07:00:00,Uitgelezen,0.107,0.0,21.0,236.0,17.8,50.02,0.0,39067,112
2022-02-28 08:00:00,Uitgelezen,0.061,0.0,92.08333333333333,237.1,23.7,50.04,0.09999999999990905,39067,112
2022-02-28 09:00:00,Uitgelezen,0.054,-0.371,483.75,243.8,29.9,50.05,0.40000000000009095,39067,112
2022-02-28 10:00:00,Uitgelezen,0.002,-1.37,1595.5,246.9,40.5,50.02,1.5,39067,112
2022-02-28 11:00:00,Uitgelezen,0.001,-1.5590000000000002,1798.25,245.3,44.9,50.02,1.7000000000002728,39067,112
2022-02-28 12:00:00,Uitgelezen,0.002,-1.626,1830.8333333333333,247.8,46.3,50.03,1.699999999999818,39067,112
2022-02-28 13:00:00,Uitgelezen,0.0,-1.4729999999999999,1707.9166666666667,245.5,46.3,50.04,1.5,39067,112
2022-02-28 14:00:00,Uitgelezen,0.0,-1.268,1420.9166666666667,243.0,44.9,50.03,1.300000000000182,39067,112
2022-02-28 15:00:00,Uitgelezen,0.0,-0.8400000000000001,1018.1666666666666,240.2,41.4,50.02,0.900000000000091,39067,112
2022-02-28 16:00:00,Uitgelezen,0.0,-0.3,462.5833333333333,238.1,36.8,50.03,0.40000000000009095,39067,112
2022-02-28 17:00:00,Uitgelezen,0.5509999999999999,-0.001,101.5,237.6,33.1,50.04,0.09999999999990905,39067,112
2022-02-28 18:00:00,Uitgelezen,0.376,0.0,62.0,235.0,29.6,50.02,0.0,39067,112
2022-02-28 19:00:00,Uitgelezen,0.806,0.0,,,,,,39067,112
2022-02-28 20:00:00,Uitgelezen,0.73,0.0,,,,,,39067,112
2022-02-28 21:00:00,Uitgelezen,0.174,0.0,,,,,,39067,112
2022-02-28 22:00:00,Uitgelezen,0.122,0.0,,,,,,39067,112
2022-02-28 23:00:00,Uitgelezen,0.106,0.0,,,,,,39067,112
2022-03-01 00:00:00,Uitgelezen,0.097,0.0,,,,,,39299,111
2022-03-01 01:00:00,Uitgelezen,0.097,0.0,,,,,,39299,111
2022-03-01 02:00:00,Uitgelezen,0.09,0.0,,,,,,39299,111
2022-03-01 03:00:00,Uitgelezen,0.086,0.0,,,,,,39299,111
2022-03-01 04:00:00,Uitgelezen,0.079,0.0,,,,,,39299,111
2022-03-01 05:00:00,Uitgelezen,0.099,0.0,,,,,,39299,111
2022-03-01 06:00:00,Uitgelezen,0.113,0.0,,,,,,39299,111
2022-03-01 07:00:00,Uitgelezen,0.10300000000000001,0.0,38.888888888888886,235.3,20.7,50.02,0.09999999999990905,39299,111
2022-03-01 08:00:00,Uitgelezen,0.11599999999999999,-0.006,120.25,234.2,25.1,50.03,0.09999999999990905,39299,111
2022-03-01 09:00:00,Uitgelezen,0.016,-0.087,222.41666666666666,236.4,26.5,50.03,0.20000000000027285,39299,111
2022-03-01 10:00:00,Uitgelezen,0.0,-0.307,416.5833333333333,238.6,28.2,50.01,0.3999999999996362,39299,111
2022-03-01 11:00:00,Uitgelezen,0.0,-0.633,746.1666666666666,239.7,31.6,50.02,0.7000000000002728,39299,111
2022-03-01 12:00:00,Uitgelezen,0.0,-0.55,674.0833333333334,239.9,31.9,50.03,0.599999999999909,39299,111
2022-03-01 13:00:00,Uitgelezen,0.0,-0.455,565.0833333333334,237.1,31.5,50.0,0.5,39299,111
2022-03-01 14:00:00,Uitgelezen,0.0,-0.3,417.6666666666667,236.4,30.6,50.01,0.40000000000009095,39299,111
2022-03-01 15:00:00,Uitgelezen,0.0,-0.197,325.8333333333333,235.1,29.3,50.02,0.3000000000001819,39299,111
2022-03-01 16:00:00,Uitgelezen,0.0,-0.113,224.08333333333334,235.5,28.7,50.04,0.1999999999998181,39299,111
2022-03-01 17:00:00,Uitgelezen,0.018000000000000002,-0.039,151.75,236.9,28.1,50.04,0.1000000000003638,39299,111
2022-03-01 18:00:00,Uitgelezen,0.122,0.0,66.6,232.8,27.2,50.02,0.09999999999990905,39299,111
2022-03-01 19:00:00,Uitgelezen,0.193,0.0,,,,,,39299,111
2022-03-01 20:00:00,Uitgelezen,0.174,0.0,,,,,,39299,111
2022-03-01 21:00:00,Uitgelezen,0.176,0.0,,,,,,39299,111
2022-03-01 22:00:00,Uitgelezen,0.156,0.0,,,,,,39299,111
2022-03-01 23:00:00,Uitgelezen,0.10500000000000001,0.0,,,,,,39299,111
2022-03-02 00:00:00,Uitgelezen,0.107,0.0,,,,,,39531,110
2022-03-02 01:00:00,Uitgelezen,0.086,0.0,,,,,,39531,110
2022-03-02 02:00:00,Uitgelezen,0.079,0.0,,,,,,39531,110
2022-03-02 03:00:00,Uitgelezen,0.088,0.0,,,,,,39531,110
2022-03-02 04:00:00,Uitgelezen,0.094,0.0,,,,,,39531,110
2022-03-02 05:00:00,Uitgelezen,0.10400000000000001,0.0,,,,,,39531,110
2022-03-02 06:00:00,Uitgelezen,0.108,0.0,,,,,,39531,110
2022-03-02 07:00:00,Uitgelezen,0.089,0.0,48.57142857142857,235.2,21.5,50.02,0.0,39531,110
2022-03-02 08:00:00,Uitgelezen,0.134,-0.05500000000000001,172.5,237.5,26.1,50.04,0.1999999999998181,39531,110
2022-03-02 09:00:00,Uitgelezen,0.0,-0.406,563.4166666666666,239.8,30.1,50.03,0.5,39531,110
2022-03-02 10:00:00,Uitgelezen,0.0,-1.185,1315.1666666666667,244.3,38.2,50.05,1.300000000000182,39531,110
2022-03-02 11:00:00,Uitgelezen,0.0,-1.514,1682.5,246.2,44.2,50.01,1.5,39531,110
2022-03-02 12:00:00,Uitgelezen,0.0,-1.549,1682.25,246.5,46.8,50.06,1.5,39531,110
2022-03-02 13:00:00,Uitgelezen,0.0,-1.256,1367.9166666666667,245.7,47.6,50.05,1.2999999999997272,39531,110
2022-03-02 14:00:00,Uitgelezen,0.0,-1.0050000000000001,1125.25,246.8,42.9,50.13,1.1000000000003638,39531,110
2022-03-02 15:00:00,Uitgelezen,0.0,-0.489,615.1666666666666,242.7,41.0,50.03,0.5,39531,110
2022-03-02 16:00:00,Uitgelezen,0.008,-0.089,204.36363636363637,236.6,36.0,50.03,0.09999999999990905,39531,110
2022-03-02 17:00:00,Uitgelezen,0.057,-0.01,94.0,233.8,31.4,50.05,0.0,39531,110
2022-03-02 18:00:00,Uitgelezen,0.114,0.0,68.16666666666667,233.3,29.0,50.07,0.1000000000003638,39531,110
2022-03-02 19:00:00,Uitgelezen,1.569,0.0,,,,,,39531,110
2022-03-02 20:00:00,Uitgelezen,0.464,0.0,,,,,,39531,110
2022-03-02 21:00:00,Uitgelezen,0.253,0.0,,,,,,39531,110
2022-03-02 22:00:00,Uitgelezen,0.179,0.0,,,,,,39531,110
2022-03-02 23:00:00,Uitgelezen,0.09,0.0,,,,,,39531,110
2022-03-03 00:00:00,Uitgelezen,0.08399999999999999,0.0,,,,,,39764,109
2022-03-03 01:00:00,Uitgelezen,0.088,0.0,,,,,,39764,109
2022-03-03 02:00:00,Uitgelezen,0.089,0.0,,,,,,39764,109
2022-03-03 03:00:00,Uitgelezen,0.099,0.0,,,,,,39764,109
2022-03-03 04:00:00,Uitgelezen,0.1,0.0,,,,,,39764,109
2022-03-03 05:00:00,Uitgelezen,0.10200000000000001,0.0,,,,,,39764,109
2022-03-03 06:00:00,Uitgelezen,0.11599999999999999,0.0,,,,,,39764,109
2022-03-03 07:00:00,Uitgelezen,0.113,0.0,47.857142857142854,234.5,21.2,50.01,0.0,39764,109
2022-03-03 08:00:00,Uitgelezen,0.18,0.0,104.25,237.8,25.4,50.01,0.09999999999990905,39764,109
2022-03-03 09:00:00,Uitgelezen,0.011,-0.533,716.25,244.2,33.4,50.02,0.6999999999998181,39764,109
2022-03-03 10:00:00,Uitgelezen,0.002,-1.341,1561.25,242.9,41.6,50.01,1.400000000000091,39764,109
2022-03-03 11:00:00,Uitgelezen,0.0,-1.566,1740.9166666666667,243.8,45.2,50.03,1.5,39764,109
2022-03-03 12:00:00,Uitgelezen,0.124,-1.133,1757.1666666666667,247.6,46.4,50.02,1.599999999999909,39764,109
2022-03-03 13:00:00,Uitgelezen,0.005,-1.323,1632.25,245.8,46.4,50.01,1.5,39764,109
2022-03-03 14:00:00,Uitgelezen,0.009,-1.093,1363.6666666666667,244.0,45.0,50.02,1.199999999999818,39764,109
2022-03-03 15:00:00,Uitgelezen,0.009,-0.749,956.8333333333334,239.7,41.5,50.02,0.900000000000091,39764,109
2022-03-03 16:00:00,Uitgelezen,0.0,-0.307,458.0833333333333,240.4,37.3,50.01,0.40000000000009095,39764,109
2022-03-03 17:00:00,Uitgelezen,0.048,-0.007,105.08333333333333,235.3,34.2,50.02,0.09999999999990905,39764,109
2022-03-03 18:00:00,Uitgelezen,0.872,0.0,60.666666666666664,234.6,30.3,50.05,0.0,39764,109
2022-03-03 19:00:00,Uitgelezen,0.743,0.0,,,,,,39764,109
2022-03-03 20:00:00,Uitgelezen,0.81,0.0,,,,,,39764,109
2022-03-03 21:00:00,Uitgelezen,0.215,0.0,,,,,,39764,109
2022-03-03 22:00:00,Uitgelezen,0.122,0.0,,,,,,39764,109
2022-03-03 23:00:00,Uitgelezen,0.108,0.0,,,,,,39764,109
2022-03-04 00:00:00,Uitgelezen,0.094,0.0,,,,,,39998,108
2022-03-04 01:00:00,Uitgelezen,0.094,0.0,,,,,,39998,108
2022-03-04 02:00:00,Uitgelezen,0.081,0.0,,,,,,39998,108
2022-03-04 03:00:00,Uitgelezen,0.078,0.0,,,,,,39998,108
2022-03-04 04:00:00,Uitgelezen,0.091,0.0,,,,,,39998,108
2022-03-04 05:00:00,Uitgelezen,0.111,0.0,,,,,,39998,108
2022-03-04 06:00:00,Uitgelezen,0.119,0.0,,,,,,39998,108
2022-03-04 07:00:00,Uitgelezen,0.107,0.0,54.125,235.4,21.8,49.99,0.1000000000003638,39998,108
2022-03-04 08:00:00,Uitgelezen,0.036000000000000004,0.0,107.91666666666667,239.2,25.5,50.03,0.09999999999990905,39998,108
2022-03-04 09:00:00,Uitgelezen,0.11,-0.5479999999999999,822.3333333333334,243.4,34.3,50.02,0.6999999999998181,39998,108
2022-03-04 10:00:00,Uitgelezen,0.004,-1.3860000000000001,1595.6666666666667,245.1,41.9,50.02,1.3999999999996362,39998,108
2022-03-04 11:00:00,Uitgelezen,0.0,-1.534,1736.0833333333333,244.7,48.5,50.02,1.599999999999909,39998,108
2022-03-04 12:00:00,Uitgelezen,0.0,-1.558,1767.0833333333333,246.0,50.1,50.03,1.599999999999909,39998,108
2022-03-04 13:00:00,Uitgelezen,0.594,-0.442,1634.5833333333333,244.5,50.2,50.02,1.5,39998,108
2022-03-04 14:00:00,Uitgelezen,0.199,-0.758,1328.6666666666667,242.7,48.7,50.02,1.199999999999818,39998,108
2022-03-04 15:00:00,Uitgelezen,0.0,-0.743,960.5454545454545,240.1,45.1,50.01,0.8999999999996362,39998,108
2022-03-04 16:00:00,Uitgelezen,0.0,-0.309,462.6666666666667,239.5,40.5,50.02,0.5,39998,108
2022-03-04 17:00:00,Uitgelezen,0.09,-0.013999999999999999,104.83333333333333,234.7,36.2,50.03,0.1000000000003638,39998,108
2022-03-04 18:00:00,Uitgelezen,0.46399999999999997,0.0,72.0,234.6,31.6,50.03,0.0,39998,108
2022-03-04 19:00:00,Uitgelezen,0.981,0.0,,,,,,39998,108
2022-03-04 20:00:00,Uitgelezen,0.191,0.0,,,,,,39998,108
2022-03-04 21:00:00,Uitgelezen,0.186,0.0,,,,,,39998,108
2022-03-04 22:00:00,Uitgelezen,0.157,0.0,,,,,,39998,108
2022-03-04 23:00:00,Uitgelezen,0.183,0.0,,,,,,39998,108
2022-03-05 00:00:00,Uitgelezen,0.181,0.0,,,,,,40231,107
2022-03-05 01:00:00,Uitgelezen,0.124,0.0,,,,,,40231,107
2022-03-05 02:00:00,Uitgelezen,0.08299999999999999,0.0,,,,,,40231,107
2022-03-05 03:00:00,Uitgelezen,0.096,0.0,,,,,,40231,107
2022-03-05 04:00:00,Uitgelezen,0.11699999999999999,0.0,,,,,,40231,107
2022-03-05 05:00:00,Uitgelezen,0.11,0.0,,,,,,40231,107
2022-03-05 06:00:00,Uitgelezen,0.10700000000000001,0.0,,,,,,40231,107
2022-03-05 07:00:00,Uitgelezen,0.089,0.0,54.875,237.9,21.8,50.0,0.09999999999990905,40231,107
2022-03-05 08:00:00,Uitgelezen,0.025,-0.007,115.41666666666667,239.3,25.5,50.01,0.09999999999990905,40231,107
2022-03-05 09:00:00,Uitgelezen,0.0,-0.717,840.6666666666666,243.7,34.0,50.02,0.8000000000001819,40231,107
2022-03-05 10:00:00,Uitgelezen,0.0,-1.389,1539.5,243.3,41.2,50.02,1.400000000000091,40231,107
2022-03-05 11:00:00,Uitgelezen,0.002,-1.488,1737.8333333333333,246.2,44.9,50.0,1.599999999999909,40231,107
2022-03-05 12:00:00,Uitgelezen,1.3090000000000002,-0.47700000000000004,1758.25,246.2,46.0,50.02,1.6000000000003638,40231,107
2022-03-05 13:00:00,Uitgelezen,0.425,-0.999,1649.9166666666667,246.7,46.0,50.01,1.5,40231,107
2022-03-05 14:00:00,Uitgelezen,0.386,-0.758,1373.5833333333333,244.4,44.8,50.02,1.2000000000002728,40231,107
2022-03-05 15:00:00,Uitgelezen,0.8580000000000001,-0.616,986.75,242.9,41.4,50.01,0.900000000000091,40231,107
2022-03-05 16:00:00,Uitgelezen,2.098,-0.016,504.0,234.8,37.0,50.02,0.5,40231,107
2022-03-05 17:00:00,Uitgelezen,0.862,0.0,127.08333333333333,236.3,33.3,50.02,0.09999999999990905,40231,107
2022-03-05 18:00:00,Uitgelezen,0.22,0.0,64.85714285714286,234.2,30.3,50.1,0.0,40231,107
2022-03-05 19:00:00,Uitgelezen,0.224,0.0,,,,,,40231,107
2022-03-05 20:00:00,Uitgelezen,0.16,0.0,,,,,,40231,107
2022-03-05 21:00:00,Uitgelezen,0.127,0.0,,,,,,40231,107
2022-03-05 22:00:00,Uitgelezen,0.188,0.0,,,,,,40231,107
2022-03-05 23:00:00,Uitgelezen,0.18,0.0,,,,,,40231,107
2022-03-06 00:00:00,Uitgelezen,0.192,0.0,,,,,,40465,106
2022-03-06 01:00:00,Uitgelezen,0.152,0.0,,,,,,40465,106
2022-03-06 02:00:00,Uitgelezen,0.109,0.0,,,,,,40465,106
